Entity,Code,Day,New cases (per 1M)
Italy,ITA,2021-07-15,24.277931
Italy,ITA,2021-07-16,26.87058
Italy,ITA,2021-07-17,30.486391
Italy,ITA,2021-07-18,34.61738
Italy,ITA,2021-07-19,38.774723
Italy,ITA,2021-07-20,41.609383
Italy,ITA,2021-07-21,46.461617
Italy,ITA,2021-07-22,51.495956
Italy,ITA,2021-07-23,57.685246
Italy,ITA,2021-07-24,63.069427
Italy,ITA,2021-07-25,67.909676
Italy,ITA,2021-07-26,71.781876
Italy,ITA,2021-07-27,74.28587
Italy,ITA,2021-07-28,76.588585
Italy,ITA,2021-07-29,80.03666
Italy,ITA,2021-07-30,82.6988
Italy,ITA,2021-07-31,86.22356
Italy,ITA,2021-08-01,89.5087
Italy,ITA,2021-08-02,90.893684
Italy,ITA,2021-08-03,91.06141
Italy,ITA,2021-08-04,91.840164
Italy,ITA,2021-08-05,93.989525
Italy,ITA,2021-08-06,96.52227
Italy,ITA,2021-08-07,96.48872
Italy,ITA,2021-08-08,97.418434
Italy,ITA,2021-08-09,98.40805
Italy,ITA,2021-08-10,100.84016
Italy,ITA,2021-08-11,102.716354
Italy,ITA,2021-08-12,103.50948
Italy,ITA,2021-08-13,103.61252
Italy,ITA,2021-08-14,105.527054
Italy,ITA,2021-08-15,106.207565
Italy,ITA,2021-08-16,106.03504
Italy,ITA,2021-08-17,104.76268
Italy,ITA,2021-08-18,103.909645
Italy,ITA,2021-08-19,104.47993
Italy,ITA,2021-08-20,104.41523
Italy,ITA,2021-08-21,103.988716
Italy,ITA,2021-08-22,104.67162
Italy,ITA,2021-08-23,105.29702
Italy,ITA,2021-08-24,106.487915
Italy,ITA,2021-08-25,108.42881
Italy,ITA,2021-08-26,109.33935
Italy,ITA,2021-08-27,109.27945
Italy,ITA,2021-08-28,110.724335
Italy,ITA,2021-08-29,109.26746
Italy,ITA,2021-08-30,109.34414
Italy,ITA,2021-08-31,109.552605
Italy,ITA,2021-09-01,108.14845
Italy,ITA,2021-09-02,105.649254
Italy,ITA,2021-09-03,104.544624
Italy,ITA,2021-09-04,101.923225
Italy,ITA,2021-09-05,100.24112
Italy,ITA,2021-09-06,98.70757
Italy,ITA,2021-09-07,96.536644
Italy,ITA,2021-09-08,94.67483
Italy,ITA,2021-09-09,93.297035
Italy,ITA,2021-09-10,90.33537
Italy,ITA,2021-09-11,87.67084
Italy,ITA,2021-09-12,85.35854
Italy,ITA,2021-09-13,83.80103
Italy,ITA,2021-09-14,82.47117
Italy,ITA,2021-09-15,80.77947
Italy,ITA,2021-09-16,78.15568
Italy,ITA,2021-09-17,77.19002
Italy,ITA,2021-09-18,74.618935
Italy,ITA,2021-09-19,73.145294
Italy,ITA,2021-09-20,71.16127
Italy,ITA,2021-09-21,70.233955
Italy,ITA,2021-09-22,68.712395
Italy,ITA,2021-09-23,66.6445
Italy,ITA,2021-09-24,64.09978
Italy,ITA,2021-09-25,62.29307
Italy,ITA,2021-09-26,59.760326
Italy,ITA,2021-09-27,57.99435
Italy,ITA,2021-09-28,56.479977
Italy,ITA,2021-09-29,55.492756
Italy,ITA,2021-09-30,53.693237
Italy,ITA,2021-10-01,53.79148
Italy,ITA,2021-10-02,52.864166
Italy,ITA,2021-10-03,52.36097
Italy,ITA,2021-10-04,52.044678
Italy,ITA,2021-10-05,51.658894
Italy,ITA,2021-10-06,50.46321
Italy,ITA,2021-10-07,50.51113
Italy,ITA,2021-10-08,47.729187
Italy,ITA,2021-10-09,46.804268
Italy,ITA,2021-10-10,45.457623
Italy,ITA,2021-10-11,43.806667
Italy,ITA,2021-10-12,43.576633
Italy,ITA,2021-10-13,43.63175
Italy,ITA,2021-10-14,42.522324
Italy,ITA,2021-10-15,41.882545
Italy,ITA,2021-10-16,41.19245
Italy,ITA,2021-10-17,41.75555
Italy,ITA,2021-10-18,42.13175
Italy,ITA,2021-10-19,42.31865
Italy,ITA,2021-10-20,42.819447
Italy,ITA,2021-10-21,45.04788
Italy,ITA,2021-10-22,47.743565
Italy,ITA,2021-10-23,50.499153
Italy,ITA,2021-10-24,52.71081
Italy,ITA,2021-10-25,55.79707
Italy,ITA,2021-10-26,58.05186
Italy,ITA,2021-10-27,61.30585
Italy,ITA,2021-10-28,63.452812
Italy,ITA,2021-10-29,66.0215
Italy,ITA,2021-10-30,69.50313
Italy,ITA,2021-10-31,71.8322
Italy,ITA,2021-11-01,73.75392
Italy,ITA,2021-11-02,74.43204
Italy,ITA,2021-11-03,71.50392
Italy,ITA,2021-11-04,72.92485
Italy,ITA,2021-11-05,75.41446
Italy,ITA,2021-11-06,78.83858
Italy,ITA,2021-11-07,83.350555
Italy,ITA,2021-11-08,86.45838
Italy,ITA,2021-11-09,90.60135
Italy,ITA,2021-11-10,98.46077
Italy,ITA,2021-11-11,105.277855
Italy,ITA,2021-11-12,111.97513
Italy,ITA,2021-11-13,116.19477
Italy,ITA,2021-11-14,120.45755
Italy,ITA,2021-11-15,124.63406
Italy,ITA,2021-11-16,126.196365
Italy,ITA,2021-11-17,130.27942
Italy,ITA,2021-11-18,135.39284
Italy,ITA,2021-11-19,140.06056
Italy,ITA,2021-11-20,144.92957
Italy,ITA,2021-11-21,152.12045
Italy,ITA,2021-11-22,157.25304
Italy,ITA,2021-11-23,160.13802
Italy,ITA,2021-11-24,165.47906
Italy,ITA,2021-11-25,170.94951
Italy,ITA,2021-11-26,178.40398
Italy,ITA,2021-11-27,185.89679
Italy,ITA,2021-11-28,189.08128
Italy,ITA,2021-11-29,196.79694
Italy,ITA,2021-11-30,200.55652
Italy,ITA,2021-12-01,207.05731
Italy,ITA,2021-12-02,213.34244
Italy,ITA,2021-12-03,220.66032
Italy,ITA,2021-12-04,228.64914
Italy,ITA,2021-12-05,237.65392
Italy,ITA,2021-12-06,242.64513
Italy,ITA,2021-12-07,246.29208
Italy,ITA,2021-12-08,253.44464
Italy,ITA,2021-12-09,260.32883
Italy,ITA,2021-12-10,250.03969
Italy,ITA,2021-12-11,258.36636
Italy,ITA,2021-12-12,268.92865
Italy,ITA,2021-12-13,278.99734
Italy,ITA,2021-12-14,286.68903
Italy,ITA,2021-12-15,298.48532
Italy,ITA,2021-12-16,311.0508
Italy,ITA,2021-12-17,343.6099
Italy,ITA,2021-12-18,363.0787
Italy,ITA,2021-12-19,379.90457
Italy,ITA,2021-12-20,392.10345
Italy,ITA,2021-12-21,400.49243
Italy,ITA,2021-12-22,424.73682
Italy,ITA,2021-12-23,456.2128
Italy,ITA,2021-12-24,500.4963
Italy,ITA,2021-12-25,553.15204
Italy,ITA,2021-12-26,617.2015
Italy,ITA,2021-12-27,618.58887
Italy,ITA,2021-12-28,653.5585
Italy,ITA,2021-12-29,767.417
Italy,ITA,2021-12-30,915.2363
Italy,ITA,2021-12-31,1112.7162
Italy,ITA,2022-01-01,1337.1528
Italy,ITA,2022-01-02,1544.5768
Italy,ITA,2022-01-03,1631.2196
Italy,ITA,2022-01-04,1720.4408
Italy,ITA,2022-01-05,1942.1746
Italy,ITA,2022-01-06,2160.398
Italy,ITA,2022-01-07,2381.8755
Italy,ITA,2022-01-08,2295.714
Italy,ITA,2022-01-09,2430.338
Italy,ITA,2022-01-10,2657.0173
Italy,ITA,2022-01-11,2775.3184
Italy,ITA,2022-01-12,2894.3645
Italy,ITA,2022-01-13,2911.418
Italy,ITA,2022-01-14,2827.9045
Italy,ITA,2022-01-15,3049.7222
Italy,ITA,2022-01-16,3038.7024
Italy,ITA,2022-01-17,3043.0706
Italy,ITA,2022-01-18,2961.5579
Italy,ITA,2022-01-19,2979.7783
Italy,ITA,2022-01-20,2991.1863
Italy,ITA,2022-01-21,3025.4229
Italy,ITA,2022-01-22,2988.8357
Italy,ITA,2022-01-23,2951.4531
Italy,ITA,2022-01-24,2915.5635
Italy,ITA,2022-01-25,2901.855
Italy,ITA,2022-01-26,2870.5322
Italy,ITA,2022-01-27,2789.542
Italy,ITA,2022-01-28,2686.9263
Italy,ITA,2022-01-29,2588.0774
Italy,ITA,2022-01-30,2492.4512
Italy,ITA,2022-01-31,2400.4937
Italy,ITA,2022-02-01,2352.4866
Italy,ITA,2022-02-02,2156.612
Italy,ITA,2022-02-03,2041.9724
Italy,ITA,2022-02-04,1938.7361
Italy,ITA,2022-02-05,1834.63
Italy,ITA,2022-02-06,1728.6357
Italy,ITA,2022-02-07,1668.3314
Italy,ITA,2022-02-08,1629.9233
Italy,ITA,2022-02-09,1555.937
Italy,ITA,2022-02-10,1465.7118
Italy,ITA,2022-02-11,1377.6265
Italy,ITA,2022-02-12,1297.5419
Italy,ITA,2022-02-13,1223.3303
Italy,ITA,2022-02-14,1159.5972
Italy,ITA,2022-02-15,1128.8639
Italy,ITA,2022-02-16,1053.61
Italy,ITA,2022-02-17,1001.3736
Italy,ITA,2022-02-18,957.9072
Italy,ITA,2022-02-19,924.8929
Italy,ITA,2022-02-20,897.22675
Italy,ITA,2022-02-21,872.9225
Italy,ITA,2022-02-22,862.6381
Italy,ITA,2022-02-23,836.55347
Italy,ITA,2022-02-24,810.89777
Italy,ITA,2022-02-25,785.5895
Italy,ITA,2022-02-26,757.7197
Italy,ITA,2022-02-27,730.6071
Italy,ITA,2022-02-28,705.86914
Italy,ITA,2022-03-01,690.99854
Italy,ITA,2022-03-02,659.846
Italy,ITA,2022-03-03,632.97064
Italy,ITA,2022-03-04,621.21747
Italy,ITA,2022-03-05,612.3133
Italy,ITA,2022-03-06,617.11523
Italy,ITA,2022-03-07,626.7262
Italy,ITA,2022-03-08,637.231
Italy,ITA,2022-03-09,669.85956
Italy,ITA,2022-03-10,698.2996
Italy,ITA,2022-03-11,728.4146
Italy,ITA,2022-03-12,765.81396
Italy,ITA,2022-03-13,797.6949
Italy,ITA,2022-03-14,831.6965
Italy,ITA,2022-03-15,848.5559
Italy,ITA,2022-03-16,910.0438
Italy,ITA,2022-03-17,968.3473
Italy,ITA,2022-03-18,1033.5518
Italy,ITA,2022-03-19,1092.5356
Italy,ITA,2022-03-20,1143.0923
Italy,ITA,2022-03-21,1170.6123
Italy,ITA,2022-03-22,1179.5907
Italy,ITA,2022-03-23,1204.7264
Italy,ITA,2022-03-24,1214.8167
Italy,ITA,2022-03-25,1215.4877
Italy,ITA,2022-03-26,1210.264
Italy,ITA,2022-03-27,1207.5037
Italy,ITA,2022-03-28,1205.2224
Italy,ITA,2022-03-29,1200.7057
Italy,ITA,2022-03-30,1208.8335
Italy,ITA,2022-03-31,1192.1874
Italy,ITA,2022-04-01,1172.3375
Italy,ITA,2022-04-02,1173.8783
Italy,ITA,2022-04-03,1166.2009
Italy,ITA,2022-04-04,1152.7753
Italy,ITA,2022-04-05,1152.2217
Italy,ITA,2022-04-06,1124.9486
Italy,ITA,2022-04-07,1121.292
Italy,ITA,2022-04-08,1111.1299
Italy,ITA,2022-04-09,1088.6084
Italy,ITA,2022-04-10,1071.8568
Italy,ITA,2022-04-11,1069.2473
Italy,ITA,2022-04-12,1062.9598
Italy,ITA,2022-04-13,1051.3192
